Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

17,44895989;-0,27600940;-36,21937000
17,48991989;-0,25757620;-36,21937000
17,53087989;-0,22083190;-32,59987000
17,57183989;-0,20239870;-36,21937000
17,61279989;-0,16565450;-36,21937000
17,65375989;-0,11041600;-36,21937000
17,69471989;-0,07367168;-36,21937000
17,73567989;-0,07367168;-34,41267000
17,77663989;-0,03686636;-36,21937000
17,81759989;-0,00006104;-38,03217000
17,85855989;0,03674429;-36,21937000
17,89951989;0,07354961;-36,21937000
17,94047989;0,09192175;-36,21937000
17,98143989;0,11029390;-34,41267000
18,02239989;0,12872710;-34,41267000
18,06335989;0,16547140;-36,21937000
18,10431989;0,18384350;-32,59987000
18,14527989;0,22064880;-34,41267000
18,18623989;0,25739310;-36,21937000
18,22719989;0,27582630;-34,41267000
18,26815989;0,33100380;-34,41267000
18,30911989;0,34937590;-32,59987000
18,35007989;0,36780910;-34,41267000
18,39103989;0,38618120;-32,59987000
18,43199989;0,40461440;-36,21937000
18,47295989;0,42298650;-36,21937000
18,51391989;0,44135870;-32,59987000
18,55487989;0,44135870;-28,98038000
18,59583989;0,45979190;-30,79317000
18,63679989;0,45979190;-30,79317000
18,67775989;0,47816400;-28,98038000
18,71871989;0,47816400;-27,16758000
18,75967989;0,47816400;-25,36088000
18,80063989;0,49659720;-23,54808000
18,84159989;0,51496930;-23,54808000
18,88255989;0,51496930;-19,92859000
18,92351988;0,51496930;-18,12189000
18,96447988;0,51496930;-14,50239000
19,00543988;0,51496930;-14,50239000
19,04639988;0,53334150;-9,07620400
19,08735988;0,53334150;-7,26340500
19,12831988;0,53334150;-7,26340500
19,16927988;0,53334150;-3,64391000
19,21023988;0,55177460;-0,02441481
19,25119988;0,53334150;-0,02441481
19,29215988;0,55177460;7,21457600
19,33311988;0,55177460;9,02737500
19,37407988;0,55177460;10,83407000
19,41503988;0,55177460;14,45967000
19,45599988;0,57014680;19,88586000
19,49695988;0,55177460;19,88586000
19,53791988;0,57014680;25,31816000
19,57887988;0,57014680;27,12485000
19,61983988;0,57014680;30,75045000
19,66079988;0,57014680;34,36994000
19,70175988;0,57014680;36,17664000
19,74271988;0,57014680;39,79613000
